날짜,구분,지역,수치
2009-05-01,지역별지가변동률,전국,0.115
2009-06-01,지역별지가변동률,전국,0.166
2009-07-01,지역별지가변동률,전국,0.20600000000000002
2009-08-01,지역별지가변동률,전국,0.363
2009-09-01,지역별지가변동률,전국,0.305
2009-10-01,지역별지가변동률,전국,0.29600000000000004
2009-11-01,지역별지가변동률,전국,0.299
2009-12-01,지역별지가변동률,전국,0.342
2010-01-01,지역별지가변동률,전국,0.253
2010-02-01,지역별지가변동률,전국,0.23399999999999999
2010-03-01,지역별지가변동률,전국,0.209
2010-04-01,지역별지가변동률,전국,0.139
2010-05-01,지역별지가변동률,전국,0.102
2010-06-01,지역별지가변동률,전국,0.047
2010-07-01,지역별지가변동률,전국,-0.002
2010-08-01,지역별지가변동률,전국,-0.006999999999999999
2010-09-01,지역별지가변동률,전국,-0.042
2010-10-01,지역별지가변동률,전국,-0.033
2010-11-01,지역별지가변동률,전국,0.03
2010-12-01,지역별지가변동률,전국,0.113
2011-01-01,지역별지가변동률,전국,0.091
2011-02-01,지역별지가변동률,전국,0.08900000000000001
2011-03-01,지역별지가변동률,전국,0.10800000000000001
2011-04-01,지역별지가변동률,전국,0.098
2011-05-01,지역별지가변동률,전국,0.09699999999999999
2011-06-01,지역별지가변동률,전국,0.1
2011-07-01,지역별지가변동률,전국,0.10099999999999999
2011-08-01,지역별지가변동률,전국,0.094
2011-09-01,지역별지가변동률,전국,0.094
2011-10-01,지역별지가변동률,전국,0.095
2011-11-01,지역별지가변동률,전국,0.095
2011-12-01,지역별지가변동률,전국,0.098
2012-01-01,지역별지가변동률,전국,0.087
2012-02-01,지역별지가변동률,전국,0.091
2012-03-01,지역별지가변동률,전국,0.12
2012-04-01,지역별지가변동률,전국,0.11599999999999999
2012-05-01,지역별지가변동률,전국,0.11199999999999999
2012-06-01,지역별지가변동률,전국,0.09699999999999999
2012-07-01,지역별지가변동률,전국,0.065
2012-08-01,지역별지가변동률,전국,0.032
2012-09-01,지역별지가변동률,전국,0.024
2012-10-01,지역별지가변동률,전국,0.059000000000000004
2012-11-01,지역별지가변동률,전국,0.067
2012-12-01,지역별지가변동률,전국,0.08199999999999999
2013-01-01,지역별지가변동률,전국,0.031
2013-02-01,지역별지가변동률,전국,0.066
2013-03-01,지역별지가변동률,전국,0.109
2013-04-01,지역별지가변동률,전국,0.132
2013-05-01,지역별지가변동률,전국,0.13
2013-06-01,지역별지가변동률,전국,0.105
2013-07-01,지역별지가변동률,전국,0.019
2013-08-01,지역별지가변동률,전국,0.001
2013-09-01,지역별지가변동률,전국,0.076
2013-10-01,지역별지가변동률,전국,0.152
2013-11-01,지역별지가변동률,전국,0.156
2013-12-01,지역별지가변동률,전국,0.151
2014-01-01,지역별지가변동률,전국,0.107
2014-02-01,지역별지가변동률,전국,0.142
2014-03-01,지역별지가변동률,전국,0.19899999999999998
2014-04-01,지역별지가변동률,전국,0.18
2014-05-01,지역별지가변동률,전국,0.152
2014-06-01,지역별지가변동률,전국,0.14800000000000002
2014-07-01,지역별지가변동률,전국,0.168
2014-08-01,지역별지가변동률,전국,0.138
2014-09-01,지역별지가변동률,전국,0.18600000000000003
2014-10-01,지역별지가변동률,전국,0.20199999999999999
2014-11-01,지역별지가변동률,전국,0.159
2014-12-01,지역별지가변동률,전국,0.166
2015-01-01,지역별지가변동률,전국,0.14300000000000002
2015-02-01,지역별지가변동률,전국,0.149
2015-03-01,지역별지가변동률,전국,0.18600000000000003
2015-04-01,지역별지가변동률,전국,0.19699999999999998
2015-05-01,지역별지가변동률,전국,0.17800000000000002
2015-06-01,지역별지가변동률,전국,0.212
2015-07-01,지역별지가변동률,전국,0.215
2015-08-01,지역별지가변동률,전국,0.19
2015-09-01,지역별지가변동률,전국,0.191
2015-10-01,지역별지가변동률,전국,0.223
2015-11-01,지역별지가변동률,전국,0.242
2015-12-01,지역별지가변동률,전국,0.251
2016-01-01,지역별지가변동률,전국,0.17300000000000001
2016-02-01,지역별지가변동률,전국,0.17
2016-03-01,지역별지가변동률,전국,0.21600000000000003
2016-04-01,지역별지가변동률,전국,0.214
2016-05-01,지역별지가변동률,전국,0.221
2016-06-01,지역별지가변동률,전국,0.24600000000000002
2016-07-01,지역별지가변동률,전국,0.244
2016-08-01,지역별지가변동률,전국,0.23399999999999999
2016-09-01,지역별지가변동률,전국,0.237
2016-10-01,지역별지가변동률,전국,0.252
2016-11-01,지역별지가변동률,전국,0.242
2016-12-01,지역별지가변동률,전국,0.218
2017-01-01,지역별지가변동률,전국,0.183
2017-02-01,지역별지가변동률,전국,0.231
2017-03-01,지역별지가변동률,전국,0.321
2017-04-01,지역별지가변동률,전국,0.315
2017-05-01,지역별지가변동률,전국,0.387
2017-06-01,지역별지가변동률,전국,0.391
2017-07-01,지역별지가변동률,전국,0.391
2017-08-01,지역별지가변동률,전국,0.34700000000000003
2017-09-01,지역별지가변동률,전국,0.32
2017-10-01,지역별지가변동률,전국,0.28600000000000003
2017-11-01,지역별지가변동률,전국,0.32
2017-12-01,지역별지가변동률,전국,0.319
2018-01-01,지역별지가변동률,전국,0.325
2018-02-01,지역별지가변동률,전국,0.308
2018-03-01,지역별지가변동률,전국,0.35100000000000003
2018-04-01,지역별지가변동률,전국,0.33
2018-05-01,지역별지가변동률,전국,0.345
2018-06-01,지역별지가변동률,전국,0.37
2018-07-01,지역별지가변동률,전국,0.40299999999999997
2018-08-01,지역별지가변동률,전국,0.42
2018-09-01,지역별지가변동률,전국,0.42700000000000005
2018-10-01,지역별지가변동률,전국,0.455
2018-11-01,지역별지가변동률,전국,0.41600000000000004
2018-12-01,지역별지가변동률,전국,0.341
2019-01-01,지역별지가변동률,전국,0.314
2019-02-01,지역별지가변동률,전국,0.265
2019-03-01,지역별지가변동률,전국,0.3
2019-04-01,지역별지가변동률,전국,0.317
2019-05-01,지역별지가변동률,전국,0.33
2019-06-01,지역별지가변동률,전국,0.32299999999999995
2019-07-01,지역별지가변동률,전국,0.337
2019-08-01,지역별지가변동률,전국,0.33
2019-09-01,지역별지가변동률,전국,0.322
2019-10-01,지역별지가변동률,전국,0.336
2019-11-01,지역별지가변동률,전국,0.336
2019-12-01,지역별지가변동률,전국,0.335
2020-01-01,지역별지가변동률,전국,0.331
2020-02-01,지역별지가변동률,전국,0.321
2020-03-01,지역별지가변동률,전국,0.26899999999999996
2020-04-01,지역별지가변동률,전국,0.23600000000000002
2020-05-01,지역별지가변동률,전국,0.257
2020-06-01,지역별지가변동률,전국,0.299
2020-07-01,지역별지가변동률,전국,0.332
2020-08-01,지역별지가변동률,전국,0.312
2020-09-01,지역별지가변동률,전국,0.303
2020-10-01,지역별지가변동률,전국,0.294
2020-11-01,지역별지가변동률,전국,0.322
2020-12-01,지역별지가변동률,전국,0.34299999999999997
2021-01-01,지역별지가변동률,전국,0.311
2021-02-01,지역별지가변동률,전국,0.311
2015-06-01,종합월세통합가격지수,전국,100.2
2015-07-01,종합월세통합가격지수,전국,100.2
2015-08-01,종합월세통합가격지수,전국,100.3
2015-09-01,종합월세통합가격지수,전국,100.3
2015-10-01,종합월세통합가격지수,전국,100.4
2015-11-01,종합월세통합가격지수,전국,100.5
2015-12-01,종합월세통합가격지수,전국,100.5
2016-01-01,종합월세통합가격지수,전국,100.5
2016-02-01,종합월세통합가격지수,전국,100.5
2016-03-01,종합월세통합가격지수,전국,100.4
2016-04-01,종합월세통합가격지수,전국,100.4
2016-05-01,종합월세통합가격지수,전국,100.4
2016-06-01,종합월세통합가격지수,전국,100.4
2016-07-01,종합월세통합가격지수,전국,100.4
2016-08-01,종합월세통합가격지수,전국,100.3
2016-09-01,종합월세통합가격지수,전국,100.3
2016-10-01,종합월세통합가격지수,전국,100.3
2016-11-01,종합월세통합가격지수,전국,100.3
2016-12-01,종합월세통합가격지수,전국,100.3
2017-01-01,종합월세통합가격지수,전국,100.3
2017-02-01,종합월세통합가격지수,전국,100.3
2017-03-01,종합월세통합가격지수,전국,100.2
2017-04-01,종합월세통합가격지수,전국,100.2
2017-05-01,종합월세통합가격지수,전국,100.2
2017-06-01,종합월세통합가격지수,전국,100.1
2017-07-01,종합월세통합가격지수,전국,100.1
2017-08-01,종합월세통합가격지수,전국,100.1
2017-09-01,종합월세통합가격지수,전국,100.1
2017-10-01,종합월세통합가격지수,전국,100.0
2017-11-01,종합월세통합가격지수,전국,100.0
2017-12-01,종합월세통합가격지수,전국,100.0
2018-01-01,종합월세통합가격지수,전국,99.9
2018-02-01,종합월세통합가격지수,전국,99.9
2018-03-01,종합월세통합가격지수,전국,99.8
2018-04-01,종합월세통합가격지수,전국,99.7
2018-05-01,종합월세통합가격지수,전국,99.6
2018-06-01,종합월세통합가격지수,전국,99.5
2018-07-01,종합월세통합가격지수,전국,99.4
2018-08-01,종합월세통합가격지수,전국,99.2
2018-09-01,종합월세통합가격지수,전국,99.1
2018-10-01,종합월세통합가격지수,전국,99.1
2018-11-01,종합월세통합가격지수,전국,99.0
2018-12-01,종합월세통합가격지수,전국,98.9
2019-01-01,종합월세통합가격지수,전국,98.8
2019-02-01,종합월세통합가격지수,전국,98.7
2019-03-01,종합월세통합가격지수,전국,98.6
2019-04-01,종합월세통합가격지수,전국,98.5
2019-05-01,종합월세통합가격지수,전국,98.4
2019-06-01,종합월세통합가격지수,전국,98.2
2019-07-01,종합월세통합가격지수,전국,98.1
2019-08-01,종합월세통합가격지수,전국,98.1
2019-09-01,종합월세통합가격지수,전국,98.0
2019-10-01,종합월세통합가격지수,전국,98.0
2019-11-01,종합월세통합가격지수,전국,98.0
2019-12-01,종합월세통합가격지수,전국,98.0
2020-01-01,종합월세통합가격지수,전국,98.1
2020-02-01,종합월세통합가격지수,전국,98.1
2020-03-01,종합월세통합가격지수,전국,98.1
2020-04-01,종합월세통합가격지수,전국,98.1
2020-05-01,종합월세통합가격지수,전국,98.2
2020-06-01,종합월세통합가격지수,전국,98.2
2020-07-01,종합월세통합가격지수,전국,98.3
2020-08-01,종합월세통합가격지수,전국,98.4
2020-09-01,종합월세통합가격지수,전국,98.5
2020-10-01,종합월세통합가격지수,전국,98.6
2020-11-01,종합월세통합가격지수,전국,98.8
2020-12-01,종합월세통합가격지수,전국,99.1
2021-01-01,종합월세통합가격지수,전국,99.4
2021-02-01,종합월세통합가격지수,전국,99.5
2021-03-01,종합월세통합가격지수,전국,99.7
2015-06-01,아파트월세통합가격지수,전국,100.4
2015-07-01,아파트월세통합가격지수,전국,100.4
2015-08-01,아파트월세통합가격지수,전국,100.4
2015-09-01,아파트월세통합가격지수,전국,100.5
2015-10-01,아파트월세통합가격지수,전국,100.6
2015-11-01,아파트월세통합가격지수,전국,100.7
2015-12-01,아파트월세통합가격지수,전국,100.7
2016-01-01,아파트월세통합가격지수,전국,100.7
2016-02-01,아파트월세통합가격지수,전국,100.7
2016-03-01,아파트월세통합가격지수,전국,100.7
2016-04-01,아파트월세통합가격지수,전국,100.7
2016-05-01,아파트월세통합가격지수,전국,100.6
2016-06-01,아파트월세통합가격지수,전국,100.6
2016-07-01,아파트월세통합가격지수,전국,100.6
2016-08-01,아파트월세통합가격지수,전국,100.5
2016-09-01,아파트월세통합가격지수,전국,100.5
2016-10-01,아파트월세통합가격지수,전국,100.5
2016-11-01,아파트월세통합가격지수,전국,100.5
2016-12-01,아파트월세통합가격지수,전국,100.5
2017-01-01,아파트월세통합가격지수,전국,100.4
2017-02-01,아파트월세통합가격지수,전국,100.4
2017-03-01,아파트월세통합가격지수,전국,100.4
2017-04-01,아파트월세통합가격지수,전국,100.4
2017-05-01,아파트월세통합가격지수,전국,100.3
2017-06-01,아파트월세통합가격지수,전국,100.3
2017-07-01,아파트월세통합가격지수,전국,100.2
2017-08-01,아파트월세통합가격지수,전국,100.2
2017-09-01,아파트월세통합가격지수,전국,100.1
2017-10-01,아파트월세통합가격지수,전국,100.1
2017-11-01,아파트월세통합가격지수,전국,100.0
2017-12-01,아파트월세통합가격지수,전국,100.0
2018-01-01,아파트월세통합가격지수,전국,99.9
2018-02-01,아파트월세통합가격지수,전국,99.8
2018-03-01,아파트월세통합가격지수,전국,99.7
2018-04-01,아파트월세통합가격지수,전국,99.6
2018-05-01,아파트월세통합가격지수,전국,99.4
2018-06-01,아파트월세통합가격지수,전국,99.2
2018-07-01,아파트월세통합가격지수,전국,99.1
2018-08-01,아파트월세통합가격지수,전국,98.9
2018-09-01,아파트월세통합가격지수,전국,98.8
2018-10-01,아파트월세통합가격지수,전국,98.7
2018-11-01,아파트월세통합가격지수,전국,98.6
2018-12-01,아파트월세통합가격지수,전국,98.4
2019-01-01,아파트월세통합가격지수,전국,98.3
2019-02-01,아파트월세통합가격지수,전국,98.2
2019-03-01,아파트월세통합가격지수,전국,98.0
2019-04-01,아파트월세통합가격지수,전국,97.9
2019-05-01,아파트월세통합가격지수,전국,97.7
2019-06-01,아파트월세통합가격지수,전국,97.5
2019-07-01,아파트월세통합가격지수,전국,97.4
2019-08-01,아파트월세통합가격지수,전국,97.3
2019-09-01,아파트월세통합가격지수,전국,97.2
2019-10-01,아파트월세통합가격지수,전국,97.2
2019-11-01,아파트월세통합가격지수,전국,97.3
2019-12-01,아파트월세통합가격지수,전국,97.3
2020-01-01,아파트월세통합가격지수,전국,97.4
2020-02-01,아파트월세통합가격지수,전국,97.4
2020-03-01,아파트월세통합가격지수,전국,97.5
2020-04-01,아파트월세통합가격지수,전국,97.5
2020-05-01,아파트월세통합가격지수,전국,97.5
2020-06-01,아파트월세통합가격지수,전국,97.6
2020-07-01,아파트월세통합가격지수,전국,97.7
2020-08-01,아파트월세통합가격지수,전국,97.9
2020-09-01,아파트월세통합가격지수,전국,98.1
